description;date;time;duration_s;frequency;min;max;avg
balkon-24h-v2;6-12-2024;5:0:46;60;433920000;0.000168016;0.000358685;0.000207501
balkon-24h-v2;6-12-2024;5:2:1;60;433920000;0.000165043;0.000320391;0.000201485
balkon-24h-v2;6-12-2024;5:3:16;60;433920000;0.00017496;0.000384828;0.000217349
balkon-24h-v2;6-12-2024;5:4:31;60;433920000;0.000172207;0.000378692;0.00021553
balkon-24h-v2;6-12-2024;5:5:46;60;433920000;0.000174388;0.000378884;0.000217393
balkon-24h-v2;6-12-2024;5:7:1;60;433920000;0.000174455;0.000403874;0.000216539
balkon-24h-v2;6-12-2024;5:8:16;60;433920000;0.000174621;0.000572728;0.000215047
balkon-24h-v2;6-12-2024;5:9:31;60;433920000;0.000174453;0.000379948;0.000220392
balkon-24h-v2;6-12-2024;5:10:46;60;433920000;0.000172313;0.000446032;0.000214189
balkon-24h-v2;6-12-2024;5:12:1;60;433920000;0.000179655;0.000378746;0.000221159
balkon-24h-v2;6-12-2024;5:13:16;60;433920000;0.000179921;0.000384544;0.000221521
balkon-24h-v2;6-12-2024;5:14:31;60;433920000;0.000175093;0.0284835;0.0010743
balkon-24h-v2;6-12-2024;5:15:46;60;433920000;0.000179052;0.000378483;0.000226064
balkon-24h-v2;6-12-2024;5:17:1;60;433920000;0.000176933;0.000374239;0.000218783
balkon-24h-v2;6-12-2024;5:18:16;60;433920000;0.000179751;0.000396379;0.000221045
balkon-24h-v2;6-12-2024;5:19:31;60;433920000;0.000178096;0.00058678;0.000225382
balkon-24h-v2;6-12-2024;5:20:46;60;433920000;0.000179989;0.000560505;0.00022361
balkon-24h-v2;6-12-2024;5:22:1;60;433920000;0.00017646;0.000401925;0.000226458
balkon-24h-v2;6-12-2024;5:23:16;60;433920000;0.000178568;0.000377538;0.000225138
balkon-24h-v2;6-12-2024;5:24:31;60;433920000;0.000181055;0.000542892;0.000230976
balkon-24h-v2;6-12-2024;5:25:46;60;433920000;0.000180727;0.000379336;0.000227198
balkon-24h-v2;6-12-2024;5:27:1;60;433920000;0.000180183;0.000516014;0.000226193
balkon-24h-v2;6-12-2024;5:28:16;60;433920000;0.000175539;0.000744686;0.000224141
balkon-24h-v2;6-12-2024;5:29:31;60;433920000;0.000175782;0.000663741;0.000220607
balkon-24h-v2;6-12-2024;5:30:46;60;433920000;0.000170623;0.00056838;0.000216753
balkon-24h-v2;6-12-2024;5:32:1;60;433920000;0.000172766;0.000367058;0.000216614
balkon-24h-v2;6-12-2024;5:33:16;60;433920000;0.000174868;0.000623097;0.000225049
balkon-24h-v2;6-12-2024;5:34:31;60;433920000;0.000176441;0.000387141;0.000221628
balkon-24h-v2;6-12-2024;5:35:46;60;433920000;0.000176401;0.00038117;0.000217949
balkon-24h-v2;6-12-2024;5:37:1;60;433920000;0.000177467;0.000468399;0.000220099
balkon-24h-v2;6-12-2024;5:38:16;60;433920000;0.000175564;0.000652815;0.000219605
balkon-24h-v2;6-12-2024;5:39:31;60;433920000;0.000175324;0.00282799;0.000219591
balkon-24h-v2;6-12-2024;5:40:46;60;433920000;0.00017475;0.000408734;0.000221875
balkon-24h-v2;6-12-2024;5:42:1;60;433920000;0.000175258;0.00277965;0.000222854
balkon-24h-v2;6-12-2024;5:43:16;60;433920000;0.000179433;0.00289427;0.000234555
balkon-24h-v2;6-12-2024;5:44:31;60;433920000;0.000178841;0.000532615;0.000239188
balkon-24h-v2;6-12-2024;5:45:46;60;433920000;0.000177252;0.000420673;0.000249653
balkon-24h-v2;6-12-2024;5:47:1;60;433920000;0.000252183;0.000506123;0.0003204
balkon-24h-v2;6-12-2024;5:48:16;60;433920000;0.000236885;0.000531132;0.000315418
balkon-24h-v2;6-12-2024;5:49:31;60;433920000;0.000243647;0.00287664;0.000359349
balkon-24h-v2;6-12-2024;5:50:46;60;433920000;0.000244624;0.00297232;0.000324831
balkon-24h-v2;6-12-2024;5:52:1;60;433920000;0.000229402;0.0034887;0.000354768
balkon-24h-v2;6-12-2024;5:53:16;60;433920000;0.00022574;0.00105707;0.000306116
balkon-24h-v2;6-12-2024;5:54:32;60;433920000;0.000233628;0.00213655;0.00033856
balkon-24h-v2;6-12-2024;5:55:47;60;433920000;0.00024211;0.000976028;0.00031097
balkon-24h-v2;6-12-2024;5:57:2;60;433920000;0.000227145;0.000836449;0.0003046
balkon-24h-v2;6-12-2024;5:58:17;60;433920000;0.000234965;0.00148598;0.00037006
balkon-24h-v2;6-12-2024;5:59:32;60;433920000;0.00023568;0.000916855;0.000347705
balkon-24h-v2;6-12-2024;6:0:47;60;433920000;0.000235282;0.000872914;0.000356981
balkon-24h-v2;6-12-2024;6:2:2;60;433920000;0.000219519;0.000537804;0.000315599
balkon-24h-v2;6-12-2024;6:3:17;60;433920000;0.00022354;0.00301552;0.000298417
balkon-24h-v2;6-12-2024;6:4:32;60;433920000;0.000222081;0.00370039;0.000694936
balkon-24h-v2;6-12-2024;6:5:47;60;433920000;0.000225306;0.00144691;0.000321682
balkon-24h-v2;6-12-2024;6:7:2;60;433920000;0.00022313;0.00130282;0.00031054
balkon-24h-v2;6-12-2024;6:8:17;60;433920000;0.000226609;0.00295976;0.000307339
balkon-24h-v2;6-12-2024;6:9:32;60;433920000;0.000228318;0.000553392;0.000320135
balkon-24h-v2;6-12-2024;6:10:47;60;433920000;0.000222132;0.00288212;0.00031481
balkon-24h-v2;6-12-2024;6:12:2;60;433920000;0.000222952;0.000467448;0.000311018
balkon-24h-v2;6-12-2024;6:13:17;60;433920000;0.000224369;0.00280388;0.000324756
balkon-24h-v2;6-12-2024;6:14:32;60;433920000;0.000216592;0.00360894;0.000304039
balkon-24h-v2;6-12-2024;6:15:47;60;433920000;0.000222434;0.00933843;0.000409478
balkon-24h-v2;6-12-2024;6:17:2;60;433920000;0.000226877;0.036778;0.00121647
balkon-24h-v2;6-12-2024;6:18:17;60;433920000;0.000222895;0.0302507;0.00106027
balkon-24h-v2;6-12-2024;6:19:32;60;433920000;0.000220879;0.00254302;0.000356121
balkon-24h-v2;6-12-2024;6:20:47;60;433920000;0.000220268;0.00960992;0.00068572
balkon-24h-v2;6-12-2024;6:22:2;60;433920000;0.000211566;0.155269;0.00764696
balkon-24h-v2;6-12-2024;6:23:17;60;433920000;0.000229369;0.000536;0.000301345
balkon-24h-v2;6-12-2024;6:24:32;60;433920000;0.000231156;0.00286144;0.000300676
balkon-24h-v2;6-12-2024;6:25:47;60;433920000;0.000245479;0.00114366;0.000312253
balkon-24h-v2;6-12-2024;6:27:2;60;433920000;0.00024396;0.00297843;0.000313419
balkon-24h-v2;6-12-2024;6:28:17;60;433920000;0.000250128;0.0194917;0.000847374
balkon-24h-v2;6-12-2024;6:29:32;60;433920000;0.000239566;0.186681;0.0108265
balkon-24h-v2;6-12-2024;6:30:47;60;433920000;0.000236554;0.000464704;0.000299162
balkon-24h-v2;6-12-2024;6:32:2;60;433920000;0.00023715;0.013195;0.00119799
balkon-24h-v2;6-12-2024;6:33:17;60;433920000;0.00022577;0.192401;0.0032205
balkon-24h-v2;6-12-2024;6:34:32;60;433920000;0.000223742;0.00047044;0.000284935
balkon-24h-v2;6-12-2024;6:35:47;60;433920000;0.000229798;0.00156165;0.000401518
balkon-24h-v2;6-12-2024;6:37:2;60;433920000;0.000225367;0.00264837;0.000315004
balkon-24h-v2;6-12-2024;6:38:17;60;433920000;0.000225438;0.000539009;0.000283443
balkon-24h-v2;6-12-2024;6:39:32;60;433920000;0.000222789;0.00287005;0.000302262
balkon-24h-v2;6-12-2024;6:40:47;60;433920000;0.000230647;0.000783331;0.00028774
balkon-24h-v2;6-12-2024;6:42:2;60;433920000;0.000226317;0.000663709;0.000297831
balkon-24h-v2;6-12-2024;6:43:17;60;433920000;0.00023511;0.00327214;0.000294976
balkon-24h-v2;6-12-2024;6:44:32;60;433920000;0.000230073;0.0128355;0.000917544
balkon-24h-v2;6-12-2024;6:45:47;60;433920000;0.000226405;0.160308;0.00902467
balkon-24h-v2;6-12-2024;6:47:2;60;433920000;0.000223126;0.0011166;0.000287188
balkon-24h-v2;6-12-2024;6:48:17;60;433920000;0.00022538;0.000627049;0.00030552
balkon-24h-v2;6-12-2024;6:49:32;60;433920000;0.000220207;0.0177835;0.000957847
balkon-24h-v2;6-12-2024;6:50:47;60;433920000;0.000223332;0.0334289;0.000403656
balkon-24h-v2;6-12-2024;6:52:2;60;433920000;0.000226208;0.00291526;0.000287441
balkon-24h-v2;6-12-2024;6:53:17;60;433920000;0.0002231;0.00142966;0.000284168
balkon-24h-v2;6-12-2024;6:54:32;60;433920000;0.000214928;0.00284556;0.000323778
balkon-24h-v2;6-12-2024;6:55:47;60;433920000;0.000220437;0.0308323;0.000491682
balkon-24h-v2;6-12-2024;6:57:2;60;433920000;0.000221221;0.00302451;0.000278998
balkon-24h-v2;6-12-2024;6:58:17;60;433920000;0.000223022;0.00141785;0.000269502
balkon-24h-v2;6-12-2024;6:59:32;60;433920000;0.000225581;0.00285163;0.00028469
balkon-24h-v2;6-12-2024;7:0:47;60;433920000;0.000227411;0.000463361;0.000288172
balkon-24h-v2;6-12-2024;7:2:2;60;433920000;0.00022488;0.000946656;0.000284946
balkon-24h-v2;6-12-2024;7:3:17;60;433920000;0.000224043;0.0012468;0.000283376
balkon-24h-v2;6-12-2024;7:4:32;60;433920000;0.000223479;0.001263;0.000283808
balkon-24h-v2;6-12-2024;7:5:47;60;433920000;0.000223231;0.000557239;0.000278816
balkon-24h-v2;6-12-2024;7:7:2;60;433920000;0.000218824;0.00335216;0.000294478
balkon-24h-v2;6-12-2024;7:8:17;60;433920000;0.000218147;0.000563077;0.000272667
balkon-24h-v2;6-12-2024;7:9:32;60;433920000;0.00021847;0.00280232;0.000274373
balkon-24h-v2;6-12-2024;7:10:47;60;433920000;0.000216788;0.000479354;0.000274811
balkon-24h-v2;6-12-2024;7:12:2;60;433920000;0.000221387;0.000477615;0.000275917
balkon-24h-v2;6-12-2024;7:13:17;60;433920000;0.00022429;0.00351027;0.000638066
balkon-24h-v2;6-12-2024;7:14:32;60;433920000;0.000217439;0.00286073;0.000279122
balkon-24h-v2;6-12-2024;7:15:47;60;433920000;0.000213842;0.000971383;0.000267861
balkon-24h-v2;6-12-2024;7:17:2;60;433920000;0.000213085;0.00134521;0.000264282
balkon-24h-v2;6-12-2024;7:18:17;60;433920000;0.000198174;0.00298693;0.000248582
balkon-24h-v2;6-12-2024;7:19:32;60;433920000;0.000208233;0.00140954;0.00033511
balkon-24h-v2;6-12-2024;7:20:47;60;433920000;0.000208759;0.00280695;0.000256619
balkon-24h-v2;6-12-2024;7:22:2;60;433920000;0.000204081;0.000395867;0.000250097
balkon-24h-v2;6-12-2024;7:23:17;60;433920000;0.00019514;0.00356373;0.000258925
balkon-24h-v2;6-12-2024;7:24:32;60;433920000;0.000194505;0.000627559;0.000256005
balkon-24h-v2;6-12-2024;7:25:47;60;433920000;0.000195446;0.000494882;0.000246001
balkon-24h-v2;6-12-2024;7:27:2;60;433920000;0.000200762;0.00281924;0.000257379
balkon-24h-v2;6-12-2024;7:28:17;60;433920000;0.000196132;0.000392893;0.000245248
balkon-24h-v2;6-12-2024;7:29:32;60;433920000;0.000206883;0.00118183;0.000253369
balkon-24h-v2;6-12-2024;7:30:47;60;433920000;0.000186929;0.00121832;0.000245563
balkon-24h-v2;6-12-2024;7:32:2;60;433920000;0.000206134;0.00285104;0.000271963
balkon-24h-v2;6-12-2024;7:33:17;60;433920000;0.000240052;0.000470882;0.000289958
balkon-24h-v2;6-12-2024;7:34:32;60;433920000;0.000240327;0.00132467;0.000296136
balkon-24h-v2;6-12-2024;7:35:47;60;433920000;0.000257073;0.00302985;0.000305422
balkon-24h-v2;6-12-2024;7:37:2;60;433920000;0.000244085;0.00300517;0.000306952
balkon-24h-v2;6-12-2024;7:38:17;60;433920000;0.000211791;0.000520983;0.000296677
balkon-24h-v2;6-12-2024;7:39:32;60;433920000;0.000213723;0.00291289;0.000283427
balkon-24h-v2;6-12-2024;7:40:47;60;433920000;0.000209281;0.0035391;0.000278357
balkon-24h-v2;6-12-2024;7:42:2;60;433920000;0.000206494;0.00221127;0.000271655
balkon-24h-v2;6-12-2024;7:43:17;60;433920000;0.000179087;0.00291324;0.000242369
balkon-24h-v2;6-12-2024;7:44:32;60;433920000;0.000185489;0.000596242;0.000249753
balkon-24h-v2;6-12-2024;7:45:47;60;433920000;0.000185339;0.00302063;0.000239057
balkon-24h-v2;6-12-2024;7:47:2;60;433920000;0.000188846;0.00041974;0.000240306
balkon-24h-v2;6-12-2024;7:48:17;60;433920000;0.000189107;0.00278846;0.000244599
balkon-24h-v2;6-12-2024;7:49:32;60;433920000;0.000201305;0.000436439;0.000251299
balkon-24h-v2;6-12-2024;7:50:47;60;433920000;0.000195005;0.00124071;0.000415147
balkon-24h-v2;6-12-2024;7:52:2;60;433920000;0.00018203;0.00290067;0.00024346
balkon-24h-v2;6-12-2024;7:53:17;60;433920000;0.000189707;0.000431662;0.000237881
balkon-24h-v2;6-12-2024;7:54:32;60;433920000;0.000190004;0.00282894;0.000245645
balkon-24h-v2;6-12-2024;7:55:47;60;433920000;0.000194975;0.00338581;0.000253336
balkon-24h-v2;6-12-2024;7:57:2;60;433920000;0.000194782;0.000422078;0.000250907
balkon-24h-v2;6-12-2024;7:58:17;60;433920000;0.000203185;0.00595058;0.000677358
balkon-24h-v2;6-12-2024;7:59:32;60;433920000;0.00019994;0.00275915;0.00025166
balkon-24h-v2;6-12-2024;8:0:47;60;433920000;0.000197416;0.000477889;0.000280243
balkon-24h-v2;6-12-2024;8:2:2;60;433920000;0.000198542;0.00673064;0.00112134
balkon-24h-v2;6-12-2024;8:3:17;60;433920000;0.000203245;0.000478891;0.000253828
balkon-24h-v2;6-12-2024;8:4:32;60;433920000;0.000202746;0.00289682;0.000254442
balkon-24h-v2;6-12-2024;8:5:47;60;433920000;0.000202053;0.00205816;0.000394428
balkon-24h-v2;6-12-2024;8:7:2;60;433920000;0.000200228;0.00287284;0.000263984
balkon-24h-v2;6-12-2024;8:8:17;60;433920000;0.000202219;0.00267305;0.000248605
balkon-24h-v2;6-12-2024;8:9:32;60;433920000;0.000198409;0.00123066;0.000240725
balkon-24h-v2;6-12-2024;8:10:47;60;433920000;0.000197283;0.00412311;0.000452643
balkon-24h-v2;6-12-2024;8:12:2;60;433920000;0.000192268;0.000388357;0.000237918
balkon-24h-v2;6-12-2024;8:13:17;60;433920000;0.000195289;0.000393985;0.000248437
balkon-24h-v2;6-12-2024;8:14:32;60;433920000;0.000189201;0.000414644;0.000239354
balkon-24h-v2;6-12-2024;8:15:47;60;433920000;0.000187911;0.00279188;0.000236951
balkon-24h-v2;6-12-2024;8:17:2;60;433920000;0.000191292;0.000428361;0.00025218
balkon-24h-v2;6-12-2024;8:18:17;60;433920000;0.000198584;0.00170665;0.000258349
balkon-24h-v2;6-12-2024;8:19:32;60;433920000;0.000194413;0.00293868;0.00025747
balkon-24h-v2;6-12-2024;8:20:48;60;433920000;0.000216422;0.0225006;0.000886747
balkon-24h-v2;6-12-2024;8:22:3;60;433920000;0.000212224;0.127598;0.0134266
balkon-24h-v2;6-12-2024;8:23:18;60;433920000;0.000212382;0.00280927;0.000276162
balkon-24h-v2;6-12-2024;8:24:33;60;433920000;0.000208588;0.0162067;0.000999065
balkon-24h-v2;6-12-2024;8:25:48;60;433920000;0.000213165;0.00124914;0.000288747
balkon-24h-v2;6-12-2024;8:27:3;60;433920000;0.000217449;0.000613081;0.000291097
balkon-24h-v2;6-12-2024;8:28:18;60;433920000;0.000210132;0.000690347;0.000293131
balkon-24h-v2;6-12-2024;8:29:33;60;433920000;0.000208739;0.000658319;0.000262631
balkon-24h-v2;6-12-2024;8:30:48;60;433920000;0.000217974;0.000779602;0.000291903
balkon-24h-v2;6-12-2024;8:32:3;60;433920000;0.000226775;0.00069616;0.000283789
balkon-24h-v2;6-12-2024;8:33:18;60;433920000;0.000211339;0.000669768;0.000290089
balkon-24h-v2;6-12-2024;8:34:33;60;433920000;0.00019979;0.000816663;0.000280834
balkon-24h-v2;6-12-2024;8:35:48;60;433920000;0.000207315;0.000633839;0.000310468
balkon-24h-v2;6-12-2024;8:37:3;60;433920000;0.000207812;0.000582337;0.000342367
balkon-24h-v2;6-12-2024;8:38:18;60;433920000;0.000201781;0.00211456;0.000338405
balkon-24h-v2;6-12-2024;8:39:33;60;433920000;0.000205615;0.000462115;0.000268921
balkon-24h-v2;6-12-2024;8:40:48;60;433920000;0.000206186;0.000449546;0.000259069
balkon-24h-v2;6-12-2024;8:42:3;60;433920000;0.000252031;0.000715602;0.000424672
balkon-24h-v2;6-12-2024;8:43:18;60;433920000;0.000208289;0.000768598;0.000301585
balkon-24h-v2;6-12-2024;8:44:33;60;433920000;0.000207678;0.0006423;0.000259629
balkon-24h-v2;6-12-2024;8:45:48;60;433920000;0.000204003;0.000443598;0.000258901
balkon-24h-v2;6-12-2024;8:47:3;60;433920000;0.000199046;0.000439115;0.000255867
balkon-24h-v2;6-12-2024;8:48:18;60;433920000;0.000201886;0.000995359;0.000254478
balkon-24h-v2;6-12-2024;8:49:33;60;433920000;0.000198484;0.000479669;0.000253233
balkon-24h-v2;6-12-2024;8:50:48;60;433920000;0.000201535;0.000396456;0.000250709
balkon-24h-v2;6-12-2024;8:52:3;60;433920000;0.000192064;0.000428117;0.000248352
balkon-24h-v2;6-12-2024;8:53:18;60;433920000;0.000185943;0.00051292;0.000249846
balkon-24h-v2;6-12-2024;8:54:33;60;433920000;0.000181211;0.00255002;0.000353497
balkon-24h-v2;6-12-2024;8:55:48;60;433920000;0.000185865;0.103703;0.00490809
balkon-24h-v2;6-12-2024;8:57:3;60;433920000;0.000177344;0.00135264;0.000237921
balkon-24h-v2;6-12-2024;8:58:18;60;433920000;0.000174889;0.000403027;0.000227186
balkon-24h-v2;6-12-2024;8:59:33;60;433920000;0.000181274;0.00256694;0.000722504
balkon-24h-v2;6-12-2024;9:0:48;60;433920000;0.000610119;0.0024843;0.000911955
balkon-24h-v2;6-12-2024;9:2:3;60;433920000;0.000634275;0.00254499;0.00110338
balkon-24h-v2;6-12-2024;9:3:18;60;433920000;0.000664253;0.00245635;0.00102968
balkon-24h-v2;6-12-2024;9:4:33;60;433920000;0.000578691;0.00237924;0.000871943
balkon-24h-v2;6-12-2024;9:5:48;60;433920000;0.000595095;0.00169565;0.000786512
balkon-24h-v2;6-12-2024;9:7:3;60;433920000;0.000550844;0.00223435;0.000940577
balkon-24h-v2;6-12-2024;9:8:18;60;433920000;0.000547037;0.00430343;0.00120656
