description;date;time;duration_s;frequency;min;max;avg
balkon-24h-v2;30-11-2024;3:58:19;60;869000000;6.67053e-06;0.000537083;7.00911e-06
balkon-24h-v2;30-11-2024;3:59:34;60;869000000;6.70651e-06;0.000508997;7.01836e-06
balkon-24h-v2;30-11-2024;4:0:49;60;869000000;6.70313e-06;0.000660555;7.07397e-06
balkon-24h-v2;30-11-2024;4:2:4;60;869000000;6.71366e-06;7.06743e-06;6.84877e-06
balkon-24h-v2;30-11-2024;4:3:19;60;869000000;6.71984e-06;7.0573e-06;6.8442e-06
balkon-24h-v2;30-11-2024;4:4:34;60;869000000;6.70468e-06;7.0928e-06;6.82498e-06
balkon-24h-v2;30-11-2024;4:5:49;60;869000000;6.68974e-06;0.000633458;7.05572e-06
balkon-24h-v2;30-11-2024;4:7:5;60;869000000;6.70678e-06;0.000626739;7.07206e-06
balkon-24h-v2;30-11-2024;4:8:20;60;869000000;6.70205e-06;7.02718e-06;6.83298e-06
balkon-24h-v2;30-11-2024;4:9:35;60;869000000;6.69694e-06;7.01848e-06;6.83171e-06
balkon-24h-v2;30-11-2024;4:10:50;60;869000000;6.674e-06;0.000235325;6.90294e-06
balkon-24h-v2;30-11-2024;4:12:5;60;869000000;6.74286e-06;0.000516634;7.0514e-06
balkon-24h-v2;30-11-2024;4:13:20;60;869000000;6.69197e-06;7.05031e-06;6.82984e-06
balkon-24h-v2;30-11-2024;4:14:35;60;869000000;6.69859e-06;0.000694507;7.08753e-06
balkon-24h-v2;30-11-2024;4:15:50;60;869000000;6.69764e-06;0.000711321;7.09967e-06
balkon-24h-v2;30-11-2024;4:17:5;60;869000000;6.72014e-06;0.00182662;7.51158e-06
balkon-24h-v2;30-11-2024;4:18:20;60;869000000;6.71164e-06;0.000564385;7.05786e-06
balkon-24h-v2;30-11-2024;4:19:35;60;869000000;6.70522e-06;7.10879e-06;6.84046e-06
balkon-24h-v2;30-11-2024;4:20:50;60;869000000;6.66968e-06;0.00189544;7.51054e-06
balkon-24h-v2;30-11-2024;4:22:5;60;869000000;6.65986e-06;0.00180369;7.50021e-06
balkon-24h-v2;30-11-2024;4:23:20;60;869000000;6.61916e-06;0.000635286;7.06154e-06
balkon-24h-v2;30-11-2024;4:24:35;60;869000000;6.704e-06;0.000557566;7.04689e-06
balkon-24h-v2;30-11-2024;4:25:50;60;869000000;6.69963e-06;0.000535218;7.03372e-06
balkon-24h-v2;30-11-2024;4:27:5;60;869000000;6.71408e-06;0.000632529;7.07715e-06
balkon-24h-v2;30-11-2024;4:28:20;60;869000000;6.68441e-06;7.04645e-06;6.83259e-06
balkon-24h-v2;30-11-2024;4:29:35;60;869000000;6.46156e-06;7.07127e-06;6.83138e-06
balkon-24h-v2;30-11-2024;4:30:50;60;869000000;6.70883e-06;0.00067086;7.08924e-06
balkon-24h-v2;30-11-2024;4:32:5;60;869000000;6.7108e-06;0.00484064;8.62138e-06
balkon-24h-v2;30-11-2024;4:33:20;60;869000000;6.70372e-06;0.000601342;7.06537e-06
balkon-24h-v2;30-11-2024;4:34:35;60;869000000;6.80995e-06;0.000684958;7.17507e-06
balkon-24h-v2;30-11-2024;4:35:50;60;869000000;6.82129e-06;0.000427956;7.11154e-06
balkon-24h-v2;30-11-2024;4:37:5;60;869000000;6.71208e-06;0.000600858;7.11599e-06
balkon-24h-v2;30-11-2024;4:38:20;60;869000000;6.70298e-06;5.40956e-05;6.95436e-06
balkon-24h-v2;30-11-2024;4:39:35;60;869000000;6.75424e-06;0.000741145;7.15573e-06
balkon-24h-v2;30-11-2024;4:40:50;60;869000000;6.69268e-06;0.000592772;7.08028e-06
balkon-24h-v2;30-11-2024;4:42:5;60;869000000;6.7073e-06;7.12466e-06;6.85893e-06
balkon-24h-v2;30-11-2024;4:43:20;60;869000000;6.69765e-06;0.000648109;7.08241e-06
balkon-24h-v2;30-11-2024;4:44:35;60;869000000;6.69846e-06;0.000659099;7.0764e-06
balkon-24h-v2;30-11-2024;4:45:50;60;869000000;6.41513e-06;7.06697e-06;6.73652e-06
balkon-24h-v2;30-11-2024;4:47:5;60;869000000;6.65711e-06;6.98271e-06;6.79375e-06
balkon-24h-v2;30-11-2024;4:48:20;60;869000000;6.54483e-06;0.000504415;6.99666e-06
balkon-24h-v2;30-11-2024;4:49:35;60;869000000;6.64451e-06;0.000604053;7.00428e-06
balkon-24h-v2;30-11-2024;4:50:50;60;869000000;6.66766e-06;7.02618e-06;6.81201e-06
balkon-24h-v2;30-11-2024;4:52:5;60;869000000;6.66299e-06;7.03762e-06;6.80274e-06
balkon-24h-v2;30-11-2024;4:53:20;60;869000000;6.66867e-06;0.000662749;7.03324e-06
balkon-24h-v2;30-11-2024;4:54:35;60;869000000;6.6346e-06;6.98651e-06;6.77484e-06
balkon-24h-v2;30-11-2024;4:55:50;60;869000000;6.50991e-06;7.02669e-06;6.79991e-06
balkon-24h-v2;30-11-2024;4:57:5;60;869000000;6.37238e-06;0.000668121;6.97228e-06
balkon-24h-v2;30-11-2024;4:58:20;60;869000000;6.70302e-06;1.33384e-05;6.84757e-06
balkon-24h-v2;30-11-2024;4:59:35;60;869000000;6.69498e-06;0.000784083;7.13516e-06
balkon-24h-v2;30-11-2024;5:0:50;60;869000000;6.73299e-06;0.00190564;7.56843e-06
balkon-24h-v2;30-11-2024;5:2:5;60;869000000;6.62629e-06;0.00052346;7.03802e-06
balkon-24h-v2;30-11-2024;5:3:20;60;869000000;6.66602e-06;0.00190003;7.50976e-06
balkon-24h-v2;30-11-2024;5:4:35;60;869000000;6.50741e-06;0.00193043;7.47291e-06
balkon-24h-v2;30-11-2024;5:5:50;60;869000000;6.67111e-06;0.000479595;6.98885e-06
balkon-24h-v2;30-11-2024;5:7:5;60;869000000;6.619e-06;0.000675772;7.07527e-06
balkon-24h-v2;30-11-2024;5:8:20;60;869000000;6.7125e-06;0.000549202;7.04275e-06
balkon-24h-v2;30-11-2024;5:9:35;60;869000000;6.69681e-06;7.09955e-06;6.82929e-06
balkon-24h-v2;30-11-2024;5:10:50;60;869000000;6.64962e-06;0.000696004;7.08408e-06
balkon-24h-v2;30-11-2024;5:12:5;60;869000000;6.48691e-06;7.0421e-06;6.81377e-06
balkon-24h-v2;30-11-2024;5:13:20;60;869000000;6.63147e-06;7.04613e-06;6.85485e-06
balkon-24h-v2;30-11-2024;5:14:35;60;869000000;6.69744e-06;0.000453605;7.00609e-06
balkon-24h-v2;30-11-2024;5:15:50;60;869000000;6.67924e-06;0.000579368;7.02985e-06
balkon-24h-v2;30-11-2024;5:17:5;60;869000000;6.70495e-06;7.05004e-06;6.83064e-06
balkon-24h-v2;30-11-2024;5:18:20;60;869000000;6.61528e-06;7.10205e-06;6.83827e-06
balkon-24h-v2;30-11-2024;5:19:35;60;869000000;6.43876e-06;0.000579727;6.98092e-06
balkon-24h-v2;30-11-2024;5:20:50;60;869000000;6.69236e-06;0.000588258;7.03429e-06
balkon-24h-v2;30-11-2024;5:22:5;60;869000000;6.66609e-06;0.000660437;7.062e-06
balkon-24h-v2;30-11-2024;5:23:20;60;869000000;6.49936e-06;0.000730744;6.98815e-06
balkon-24h-v2;30-11-2024;5:24:35;60;869000000;6.68591e-06;0.0045393;8.50082e-06
balkon-24h-v2;30-11-2024;5:25:50;60;869000000;6.71767e-06;7.11821e-06;6.8543e-06
balkon-24h-v2;30-11-2024;5:27:5;60;869000000;6.71734e-06;7.04809e-06;6.84851e-06
balkon-24h-v2;30-11-2024;5:28:20;60;869000000;6.69677e-06;0.00074685;7.11181e-06
balkon-24h-v2;30-11-2024;5:29:35;60;869000000;6.55751e-06;7.06652e-06;6.86376e-06
balkon-24h-v2;30-11-2024;5:30:50;60;869000000;6.62661e-06;7.09122e-06;6.83347e-06
balkon-24h-v2;30-11-2024;5:32:5;60;869000000;6.5249e-06;0.000676058;7.03081e-06
balkon-24h-v2;30-11-2024;5:33:20;60;869000000;6.73407e-06;1.96588e-05;6.85995e-06
balkon-24h-v2;30-11-2024;5:34:35;60;869000000;6.65774e-06;7.06075e-06;6.83638e-06
balkon-24h-v2;30-11-2024;5:35:50;60;869000000;6.67676e-06;7.05306e-06;6.81152e-06
balkon-24h-v2;30-11-2024;5:37:5;60;869000000;6.6357e-06;7.10789e-06;6.85021e-06
balkon-24h-v2;30-11-2024;5:38:20;60;869000000;6.53149e-06;7.0526e-06;6.80652e-06
balkon-24h-v2;30-11-2024;5:39:35;60;869000000;6.67465e-06;0.000679952;7.09338e-06
balkon-24h-v2;30-11-2024;5:40:50;60;869000000;6.70625e-06;0.000693953;7.13986e-06
balkon-24h-v2;30-11-2024;5:42:5;60;869000000;6.64765e-06;7.11188e-06;6.82319e-06
balkon-24h-v2;30-11-2024;5:43:20;60;869000000;6.51233e-06;7.06289e-06;6.86283e-06
balkon-24h-v2;30-11-2024;5:44:35;60;869000000;6.72505e-06;0.000482214;7.04816e-06
balkon-24h-v2;30-11-2024;5:45:50;60;869000000;6.54351e-06;0.00406517;8.31707e-06
balkon-24h-v2;30-11-2024;5:47:5;60;869000000;6.62588e-06;0.000644454;7.13772e-06
balkon-24h-v2;30-11-2024;5:48:20;60;869000000;6.62874e-06;0.000567621;7.10178e-06
balkon-24h-v2;30-11-2024;5:49:35;60;869000000;6.75952e-06;0.000733792;7.17135e-06
balkon-24h-v2;30-11-2024;5:50:50;60;869000000;6.73119e-06;7.09383e-06;6.87117e-06
balkon-24h-v2;30-11-2024;5:52:5;60;869000000;6.7398e-06;7.11377e-06;6.87519e-06
balkon-24h-v2;30-11-2024;5:53:20;60;869000000;6.70426e-06;7.0812e-06;6.84756e-06
balkon-24h-v2;30-11-2024;5:54:35;60;869000000;6.46687e-06;0.00186172;7.48743e-06
balkon-24h-v2;30-11-2024;5:55:50;60;869000000;6.57505e-06;0.000564571;7.00829e-06
balkon-24h-v2;30-11-2024;5:57:5;60;869000000;6.63944e-06;0.00189156;7.51513e-06
balkon-24h-v2;30-11-2024;5:58:20;60;869000000;6.39723e-06;0.00055843;6.94758e-06
balkon-24h-v2;30-11-2024;5:59:35;60;869000000;6.6936e-06;0.000560118;7.06434e-06
balkon-24h-v2;30-11-2024;6:0:50;60;869000000;6.64336e-06;0.000642033;7.1006e-06
balkon-24h-v2;30-11-2024;6:2:5;60;869000000;6.54249e-06;7.11193e-06;6.81396e-06
balkon-24h-v2;30-11-2024;6:3:20;60;869000000;6.68046e-06;7.05168e-06;6.84766e-06
balkon-24h-v2;30-11-2024;6:4:35;60;869000000;6.59764e-06;7.07972e-06;6.81127e-06
balkon-24h-v2;30-11-2024;6:5:50;60;869000000;6.61893e-06;0.00185256;7.47373e-06
balkon-24h-v2;30-11-2024;6:7:5;60;869000000;6.60679e-06;0.000538846;6.99879e-06
balkon-24h-v2;30-11-2024;6:8:20;60;869000000;6.66594e-06;7.0256e-06;6.80994e-06
balkon-24h-v2;30-11-2024;6:9:35;60;869000000;6.70241e-06;0.00181482;7.47524e-06
balkon-24h-v2;30-11-2024;6:10:50;60;869000000;6.56794e-06;0.000559873;7.01164e-06
balkon-24h-v2;30-11-2024;6:12:5;60;869000000;6.68027e-06;7.04609e-06;6.83019e-06
balkon-24h-v2;30-11-2024;6:13:20;60;869000000;6.61426e-06;0.000608028;7.05299e-06
balkon-24h-v2;30-11-2024;6:14:35;60;869000000;6.4892e-06;6.45346e-05;6.78322e-06
balkon-24h-v2;30-11-2024;6:15:50;60;869000000;6.70222e-06;7.02705e-06;6.83641e-06
balkon-24h-v2;30-11-2024;6:17:5;60;869000000;6.60705e-06;7.17168e-06;6.8893e-06
balkon-24h-v2;30-11-2024;6:18:20;60;869000000;6.57614e-06;7.04585e-06;6.83816e-06
balkon-24h-v2;30-11-2024;6:19:35;60;869000000;6.67649e-06;0.000626396;7.08342e-06
balkon-24h-v2;30-11-2024;6:20:50;60;869000000;6.60731e-06;0.000491525;7.00842e-06
balkon-24h-v2;30-11-2024;6:22:5;60;869000000;6.40986e-06;7.12165e-06;6.83041e-06
balkon-24h-v2;30-11-2024;6:23:20;60;869000000;6.65432e-06;7.14801e-06;6.81457e-06
balkon-24h-v2;30-11-2024;6:24:35;60;869000000;6.68208e-06;7.01934e-06;6.80054e-06
balkon-24h-v2;30-11-2024;6:25:50;60;869000000;6.59545e-06;7.00123e-06;6.79771e-06
balkon-24h-v2;30-11-2024;6:27:5;60;869000000;6.62857e-06;0.00074226;7.05845e-06
balkon-24h-v2;30-11-2024;6:28:21;60;869000000;6.66735e-06;1.80084e-05;6.82569e-06
balkon-24h-v2;30-11-2024;6:29:36;60;869000000;6.71371e-06;0.000774806;7.13886e-06
balkon-24h-v2;30-11-2024;6:30:51;60;869000000;6.63745e-06;0.000238154;6.87501e-06
balkon-24h-v2;30-11-2024;6:32:6;60;869000000;6.51995e-06;0.000103857;6.86312e-06
balkon-24h-v2;30-11-2024;6:33:21;60;869000000;6.49413e-06;0.000510576;6.9364e-06
balkon-24h-v2;30-11-2024;6:34:36;60;869000000;6.79653e-06;0.000770683;7.23621e-06
balkon-24h-v2;30-11-2024;6:35:51;60;869000000;6.67723e-06;7.14683e-06;6.8469e-06
balkon-24h-v2;30-11-2024;6:37:6;60;869000000;6.67726e-06;7.07927e-06;6.83043e-06
balkon-24h-v2;30-11-2024;6:38:21;60;869000000;6.72106e-06;0.000669613;7.11297e-06
balkon-24h-v2;30-11-2024;6:39:36;60;869000000;6.58362e-06;7.12124e-06;6.84821e-06
balkon-24h-v2;30-11-2024;6:40:51;60;869000000;6.64918e-06;7.06398e-06;6.84853e-06
balkon-24h-v2;30-11-2024;6:42:6;60;869000000;6.35756e-06;0.000610562;7.01944e-06
balkon-24h-v2;30-11-2024;6:43:21;60;869000000;6.65841e-06;7.23052e-06;6.85763e-06
balkon-24h-v2;30-11-2024;6:44:36;60;869000000;6.69849e-06;7.11629e-06;6.85948e-06
balkon-24h-v2;30-11-2024;6:45:51;60;869000000;6.55428e-06;7.0238e-06;6.7765e-06
balkon-24h-v2;30-11-2024;6:47:6;60;869000000;6.64715e-06;7.07381e-06;6.81505e-06
balkon-24h-v2;30-11-2024;6:48:21;60;869000000;6.658e-06;7.04721e-06;6.84796e-06
balkon-24h-v2;30-11-2024;6:49:36;60;869000000;6.5101e-06;7.03584e-06;6.78399e-06
balkon-24h-v2;30-11-2024;6:50:51;60;869000000;6.61008e-06;0.000259787;6.91759e-06
balkon-24h-v2;30-11-2024;6:52:6;60;869000000;6.66889e-06;0.00184469;7.51429e-06
balkon-24h-v2;30-11-2024;6:53:21;60;869000000;6.55736e-06;0.00180115;7.51203e-06
balkon-24h-v2;30-11-2024;6:54:36;60;869000000;6.53456e-06;0.00182468;7.48348e-06
balkon-24h-v2;30-11-2024;6:55:51;60;869000000;6.69249e-06;0.000573333;7.09299e-06
balkon-24h-v2;30-11-2024;6:57:6;60;869000000;6.72291e-06;7.15707e-06;6.90928e-06
balkon-24h-v2;30-11-2024;6:58:21;60;869000000;6.83382e-06;0.000637042;7.21245e-06
balkon-24h-v2;30-11-2024;6:59:36;60;869000000;6.8118e-06;0.000640649;7.19548e-06
balkon-24h-v2;30-11-2024;7:0:51;60;869000000;6.73751e-06;0.000619392;7.18034e-06
balkon-24h-v2;30-11-2024;7:2:6;60;869000000;6.53627e-06;0.000671473;7.17964e-06
balkon-24h-v2;30-11-2024;7:3:21;60;869000000;6.61249e-06;0.000231662;7.01652e-06
balkon-24h-v2;30-11-2024;7:4:36;60;869000000;6.77556e-06;0.000207516;7.01302e-06
balkon-24h-v2;30-11-2024;7:5:51;60;869000000;6.75035e-06;0.000123878;6.98047e-06
balkon-24h-v2;30-11-2024;7:7:6;60;869000000;6.77231e-06;6.28054e-05;6.94138e-06
balkon-24h-v2;30-11-2024;7:8:21;60;869000000;6.60389e-06;1.89525e-05;6.90598e-06
balkon-24h-v2;30-11-2024;7:9:36;60;869000000;6.80276e-06;0.000786646;7.26217e-06
balkon-24h-v2;30-11-2024;7:10:51;60;869000000;6.76244e-06;0.000786674;7.17946e-06
balkon-24h-v2;30-11-2024;7:12:6;60;869000000;6.515e-06;0.00188476;7.49601e-06
balkon-24h-v2;30-11-2024;7:13:21;60;869000000;6.62711e-06;0.00191633;7.61341e-06
balkon-24h-v2;30-11-2024;7:14:36;60;869000000;6.73535e-06;0.00199261;7.64501e-06
balkon-24h-v2;30-11-2024;7:15:51;60;869000000;6.8031e-06;0.00191465;7.65508e-06
balkon-24h-v2;30-11-2024;7:17:6;60;869000000;6.65791e-06;0.00180423;7.60754e-06
balkon-24h-v2;30-11-2024;7:18:21;60;869000000;6.78306e-06;0.0019466;7.66438e-06
balkon-24h-v2;30-11-2024;7:19:36;60;869000000;6.63421e-06;0.000285313;7.01211e-06
balkon-24h-v2;30-11-2024;7:20:51;60;869000000;6.79525e-06;0.000213673;7.03726e-06
balkon-24h-v2;30-11-2024;7:22:6;60;869000000;6.57531e-06;0.000807346;7.25883e-06
balkon-24h-v2;30-11-2024;7:23:21;60;869000000;6.5689e-06;0.00384019;8.27133e-06
balkon-24h-v2;30-11-2024;7:24:36;60;869000000;6.84754e-06;0.000354445;7.10751e-06
balkon-24h-v2;30-11-2024;7:25:51;60;869000000;6.76332e-06;7.20942e-06;6.96264e-06
balkon-24h-v2;30-11-2024;7:27:6;60;869000000;6.86434e-06;0.00081286;7.29468e-06
balkon-24h-v2;30-11-2024;7:28:21;60;869000000;6.7896e-06;7.21105e-06;6.97121e-06
balkon-24h-v2;30-11-2024;7:29:36;60;869000000;6.6337e-06;0.000871784;7.27979e-06
balkon-24h-v2;30-11-2024;7:30:51;60;869000000;6.74956e-06;0.000832963;7.19962e-06
balkon-24h-v2;30-11-2024;7:32:6;60;869000000;6.77613e-06;0.000629839;7.17074e-06
balkon-24h-v2;30-11-2024;7:33:21;60;869000000;6.59217e-06;0.000628081;7.19003e-06
balkon-24h-v2;30-11-2024;7:34:36;60;869000000;6.86233e-06;0.000488002;7.20872e-06
balkon-24h-v2;30-11-2024;7:35:51;60;869000000;6.80803e-06;7.25569e-06;6.99778e-06
balkon-24h-v2;30-11-2024;7:37:6;60;869000000;6.83046e-06;0.00075892;7.25131e-06
balkon-24h-v2;30-11-2024;7:38:21;60;869000000;6.81042e-06;0.00204313;7.72206e-06
balkon-24h-v2;30-11-2024;7:39:36;60;869000000;6.73925e-06;7.1766e-06;6.95999e-06
balkon-24h-v2;30-11-2024;7:40:51;60;869000000;6.80567e-06;0.000460616;7.1645e-06
balkon-24h-v2;30-11-2024;7:42:6;60;869000000;6.58233e-06;7.20378e-06;6.97432e-06
balkon-24h-v2;30-11-2024;7:43:21;60;869000000;6.83577e-06;0.000707709;7.29112e-06
balkon-24h-v2;30-11-2024;7:44:36;60;869000000;6.62575e-06;0.000536016;7.16014e-06
balkon-24h-v2;30-11-2024;7:45:51;60;869000000;6.75491e-06;0.00218527;7.76413e-06
balkon-24h-v2;30-11-2024;7:47:6;60;869000000;6.71677e-06;0.00198017;7.67702e-06
balkon-24h-v2;30-11-2024;7:48:21;60;869000000;6.69154e-06;0.00210056;7.68561e-06
balkon-24h-v2;30-11-2024;7:49:36;60;869000000;6.69755e-06;7.05987e-06;6.88742e-06
balkon-24h-v2;30-11-2024;7:50:51;60;869000000;6.45902e-06;0.000802963;7.17701e-06
balkon-24h-v2;30-11-2024;7:52:6;60;869000000;6.31541e-06;3.5393e-05;6.76276e-06
balkon-24h-v2;30-11-2024;7:53:21;60;869000000;6.5008e-06;0.000728475;7.15211e-06
balkon-24h-v2;30-11-2024;7:54:36;60;869000000;6.73141e-06;0.000519872;7.13104e-06
balkon-24h-v2;30-11-2024;7:55:51;60;869000000;6.85908e-06;7.19748e-06;7.00216e-06
balkon-24h-v2;30-11-2024;7:57:6;60;869000000;6.75637e-06;0.000565495;7.18939e-06
balkon-24h-v2;30-11-2024;7:58:21;60;869000000;6.77826e-06;7.27923e-06;6.97806e-06
balkon-24h-v2;30-11-2024;7:59:36;60;869000000;6.70267e-06;0.000510957;7.12247e-06
balkon-24h-v2;30-11-2024;8:0:51;60;869000000;6.86526e-06;0.000565642;7.21828e-06
balkon-24h-v2;30-11-2024;8:2:6;60;869000000;6.67201e-06;0.00107969;7.3735e-06
balkon-24h-v2;30-11-2024;8:3:21;60;869000000;6.82226e-06;7.2619e-06;7.01052e-06
balkon-24h-v2;30-11-2024;8:4:36;60;869000000;6.54883e-06;0.000681434;7.13122e-06
balkon-24h-v2;30-11-2024;8:5:51;60;869000000;6.69797e-06;0.00128453;7.38882e-06
balkon-24h-v2;30-11-2024;8:7:6;60;869000000;6.7368e-06;0.000694274;7.20202e-06
balkon-24h-v2;30-11-2024;8:8:21;60;869000000;6.69318e-06;0.00204089;7.66059e-06
balkon-24h-v2;30-11-2024;8:9:36;60;869000000;6.75262e-06;0.000700331;7.18148e-06
balkon-24h-v2;30-11-2024;8:10:51;60;869000000;6.71945e-06;0.00202354;7.63616e-06
balkon-24h-v2;30-11-2024;8:12:6;60;869000000;6.63654e-06;0.00188445;7.5912e-06
balkon-24h-v2;30-11-2024;8:13:21;60;869000000;6.65873e-06;0.000652334;7.13598e-06
balkon-24h-v2;30-11-2024;8:14:36;60;869000000;6.74783e-06;7.28918e-06;6.96652e-06
balkon-24h-v2;30-11-2024;8:15:51;60;869000000;6.63175e-06;7.26473e-06;6.9796e-06
balkon-24h-v2;30-11-2024;8:17:6;60;869000000;6.70637e-06;0.000486256;7.06526e-06
balkon-24h-v2;30-11-2024;8:18:21;60;869000000;6.72589e-06;0.000557296;7.18346e-06
balkon-24h-v2;30-11-2024;8:19:36;60;869000000;6.86411e-06;0.00067835;7.26725e-06
balkon-24h-v2;30-11-2024;8:20:51;60;869000000;6.61398e-06;7.2796e-06;6.99564e-06
balkon-24h-v2;30-11-2024;8:22:6;60;869000000;6.53388e-06;0.000709637;7.13518e-06
balkon-24h-v2;30-11-2024;8:23:21;60;869000000;6.67172e-06;0.000720759;7.17729e-06
balkon-24h-v2;30-11-2024;8:24:36;60;869000000;6.8059e-06;0.000707019;7.24004e-06
balkon-24h-v2;30-11-2024;8:25:51;60;869000000;6.80898e-06;0.00193869;7.68159e-06
balkon-24h-v2;30-11-2024;8:27:6;60;869000000;6.86022e-06;0.00193513;7.73721e-06
balkon-24h-v2;30-11-2024;8:28:21;60;869000000;6.76233e-06;0.00188817;7.62971e-06
balkon-24h-v2;30-11-2024;8:29:36;60;869000000;6.78593e-06;0.00187469;7.63743e-06
balkon-24h-v2;30-11-2024;8:30:51;60;869000000;6.75708e-06;0.00181172;7.65127e-06
balkon-24h-v2;30-11-2024;8:32:6;60;869000000;6.73465e-06;0.000458583;7.1078e-06
balkon-24h-v2;30-11-2024;8:33:21;60;869000000;6.59265e-06;0.000501658;7.05545e-06
balkon-24h-v2;30-11-2024;8:34:36;60;869000000;6.70179e-06;7.21538e-06;6.97592e-06
balkon-24h-v2;30-11-2024;8:35:51;60;869000000;6.83508e-06;0.000513096;7.22961e-06
balkon-24h-v2;30-11-2024;8:37:6;60;869000000;6.80465e-06;0.000347491;7.14369e-06
