description;date;time;duration_s;frequency;min;max;avg
meiszkanie_869MHz;24-11-2024;22:45:20;60;869000000;3.89665e-06;0.00406813;5.70879e-06
meiszkanie_869MHz;24-11-2024;22:46:35;60;869000000;3.91479e-06;8.89186e-06;4.15412e-06
meiszkanie_869MHz;24-11-2024;22:47:50;60;869000000;3.91215e-06;0.00360812;5.42559e-06
meiszkanie_869MHz;24-11-2024;22:49:5;60;869000000;3.91889e-06;0.00452738;5.77179e-06
meiszkanie_869MHz;24-11-2024;22:50:20;60;869000000;3.91462e-06;0.00211798;4.92216e-06
meiszkanie_869MHz;24-11-2024;22:51:35;60;869000000;3.93631e-06;0.00415904;5.64333e-06
meiszkanie_869MHz;24-11-2024;22:52:50;60;869000000;3.91547e-06;3.97848e-05;4.13673e-06
meiszkanie_869MHz;24-11-2024;22:54:5;60;869000000;3.92129e-06;0.00211671;4.89671e-06
meiszkanie_869MHz;24-11-2024;22:55:20;60;869000000;3.90923e-06;0.000161497;4.19531e-06
meiszkanie_869MHz;24-11-2024;22:56:35;60;869000000;3.91499e-06;5.70035e-06;4.10687e-06
meiszkanie_869MHz;24-11-2024;22:57:50;60;869000000;3.91583e-06;6.41916e-06;4.10929e-06
meiszkanie_869MHz;24-11-2024;22:59:5;60;869000000;3.90747e-06;0.00386354;5.50862e-06
meiszkanie_869MHz;24-11-2024;23:0:20;60;869000000;3.90272e-06;0.00225907;5.01247e-06
meiszkanie_869MHz;24-11-2024;23:1:35;60;869000000;3.89991e-06;0.00210014;4.84611e-06
meiszkanie_869MHz;24-11-2024;23:2:50;60;869000000;3.90645e-06;0.00318104;5.23096e-06
meiszkanie_869MHz;24-11-2024;23:4:5;60;869000000;3.91136e-06;0.0026949;5.05888e-06
meiszkanie_869MHz;24-11-2024;23:5:20;60;869000000;3.8957e-06;0.00324973;5.26737e-06
meiszkanie_869MHz;24-11-2024;23:6:35;60;869000000;3.88571e-06;0.00231085;4.91404e-06
meiszkanie_869MHz;24-11-2024;23:7:50;60;869000000;4.03707e-06;0.00377382;5.96103e-06
meiszkanie_869MHz;24-11-2024;23:9:5;60;869000000;4.00635e-06;6.9033e-06;4.30279e-06
meiszkanie_869MHz;24-11-2024;23:10:20;60;869000000;4.09869e-06;9.86386e-06;4.56833e-06
meiszkanie_869MHz;24-11-2024;23:11:35;60;869000000;4.10427e-06;0.00463835;6.54443e-06
meiszkanie_869MHz;24-11-2024;23:12:50;60;869000000;4.06171e-06;8.61867e-06;4.44844e-06
meiszkanie_869MHz;24-11-2024;23:14:5;60;869000000;4.06053e-06;1.02894e-05;4.53938e-06
meiszkanie_869MHz;24-11-2024;23:15:20;60;869000000;3.98991e-06;6.56697e-06;4.25051e-06
meiszkanie_869MHz;24-11-2024;23:16:35;60;869000000;4.00631e-06;6.69292e-06;4.26033e-06
meiszkanie_869MHz;24-11-2024;23:17:50;60;869000000;3.99781e-06;6.42373e-06;4.20602e-06
meiszkanie_869MHz;24-11-2024;23:19:5;60;869000000;3.95823e-06;0.000324897;4.26365e-06
meiszkanie_869MHz;24-11-2024;23:20:20;60;869000000;3.98226e-06;6.01215e-06;4.19847e-06
meiszkanie_869MHz;24-11-2024;23:21:35;60;869000000;3.99903e-06;0.00333381;5.44627e-06
meiszkanie_869MHz;24-11-2024;23:22:50;60;869000000;3.95683e-06;6.93955e-06;4.1923e-06
meiszkanie_869MHz;24-11-2024;23:24:5;60;869000000;3.98099e-06;0.00441583;5.72627e-06
meiszkanie_869MHz;24-11-2024;23:25:20;60;869000000;3.96459e-06;6.37495e-06;4.12569e-06
meiszkanie_869MHz;24-11-2024;23:26:35;60;869000000;3.96469e-06;5.209e-06;4.11287e-06
meiszkanie_869MHz;24-11-2024;23:27:50;60;869000000;3.95308e-06;5.7786e-06;4.13331e-06
meiszkanie_869MHz;24-11-2024;23:29:5;60;869000000;3.98015e-06;0.00339133;5.54305e-06
meiszkanie_869MHz;24-11-2024;23:30:20;60;869000000;3.96792e-06;0.00365847;5.47412e-06
meiszkanie_869MHz;24-11-2024;23:31:35;60;869000000;3.981e-06;0.00413888;5.69426e-06
meiszkanie_869MHz;24-11-2024;23:32:50;60;869000000;3.96661e-06;0.000144758;4.21329e-06
meiszkanie_869MHz;24-11-2024;23:34:5;60;869000000;3.98171e-06;0.00404253;5.6649e-06
meiszkanie_869MHz;24-11-2024;23:35:20;60;869000000;3.9307e-06;6.89984e-05;4.19222e-06
meiszkanie_869MHz;24-11-2024;23:36:35;60;869000000;3.92881e-06;0.00331999;5.30043e-06
meiszkanie_869MHz;24-11-2024;23:37:50;60;869000000;3.96135e-06;0.00264859;5.41182e-06
meiszkanie_869MHz;24-11-2024;23:39:5;60;869000000;3.9186e-06;0.00114122;4.48887e-06
meiszkanie_869MHz;24-11-2024;23:40:20;60;869000000;3.90434e-06;5.81439e-06;4.08073e-06
meiszkanie_869MHz;24-11-2024;23:41:35;60;869000000;3.91594e-06;0.00250351;4.98157e-06
meiszkanie_869MHz;24-11-2024;23:42:50;60;869000000;4.02104e-06;8.48625e-06;4.3681e-06
meiszkanie_869MHz;24-11-2024;23:44:5;60;869000000;4.10449e-06;0.00369763;6.10322e-06
meiszkanie_869MHz;24-11-2024;23:45:20;60;869000000;4.00615e-06;0.00240983;5.27874e-06
meiszkanie_869MHz;24-11-2024;23:46:35;60;869000000;3.99016e-06;8.94337e-06;4.35013e-06
meiszkanie_869MHz;24-11-2024;23:47:50;60;869000000;3.9706e-06;9.50149e-06;4.46585e-06
meiszkanie_869MHz;24-11-2024;23:49:5;60;869000000;3.97826e-06;9.12306e-06;4.44465e-06
meiszkanie_869MHz;24-11-2024;23:50:20;60;869000000;3.98711e-06;9.07598e-06;4.44114e-06
meiszkanie_869MHz;24-11-2024;23:51:35;60;869000000;3.99921e-06;0.00016918;4.63981e-06
meiszkanie_869MHz;24-11-2024;23:52:50;60;869000000;3.94153e-06;9.31213e-06;4.31726e-06
meiszkanie_869MHz;24-11-2024;23:54:5;60;869000000;3.98015e-06;0.00364616;5.65957e-06
