description;date;time;duration_s;frequency;min;max;avg
balkon-24h-v2;7-12-2024;23:46:7;60;869000000;5.0192e-06;5.36288e-06;5.15332e-06
balkon-24h-v2;7-12-2024;23:47:22;60;869000000;5.03059e-06;5.36876e-06;5.13838e-06
balkon-24h-v2;7-12-2024;23:48:37;60;869000000;5.04119e-06;0.000856431;5.45187e-06
balkon-24h-v2;7-12-2024;23:49:52;60;869000000;5.03287e-06;0.000823707;5.45013e-06
balkon-24h-v2;7-12-2024;23:51:7;60;869000000;5.02996e-06;0.00055541;5.33956e-06
balkon-24h-v2;7-12-2024;23:52:22;60;869000000;5.04623e-06;5.38106e-06;5.16335e-06
balkon-24h-v2;7-12-2024;23:53:37;60;869000000;5.04147e-06;0.0023861;6.0202e-06
balkon-24h-v2;7-12-2024;23:54:52;60;869000000;5.05353e-06;5.32897e-06;5.16771e-06
balkon-24h-v2;7-12-2024;23:56:7;60;869000000;5.06103e-06;5.3976e-06;5.1775e-06
balkon-24h-v2;7-12-2024;23:57:22;60;869000000;5.05868e-06;0.000858292;5.49322e-06
balkon-24h-v2;7-12-2024;23:58:37;60;869000000;5.06664e-06;5.37832e-06;5.17989e-06
balkon-24h-v2;7-12-2024;23:59:52;60;869000000;5.03311e-06;5.41481e-06;5.18936e-06
balkon-24h-v2;8-12-2024;0:1:7;60;869000000;5.05773e-06;5.37543e-06;5.1643e-06
balkon-24h-v2;8-12-2024;0:2:22;60;869000000;5.04524e-06;0.000613464;5.37314e-06
balkon-24h-v2;8-12-2024;0:3:37;60;869000000;5.07231e-06;0.00248161;6.09884e-06
balkon-24h-v2;8-12-2024;0:4:52;60;869000000;5.088e-06;0.000622108;5.40894e-06
balkon-24h-v2;8-12-2024;0:6:7;60;869000000;5.07843e-06;0.000813327;5.48953e-06
balkon-24h-v2;8-12-2024;0:7:22;60;869000000;5.06934e-06;0.000783079;5.4582e-06
balkon-24h-v2;8-12-2024;0:8:37;60;869000000;5.05865e-06;0.000876719;5.47982e-06
balkon-24h-v2;8-12-2024;0:9:52;60;869000000;5.05817e-06;5.38197e-06;5.16804e-06
balkon-24h-v2;8-12-2024;0:11:7;60;869000000;5.11986e-06;0.00088657;5.61741e-06
balkon-24h-v2;8-12-2024;0:12:22;60;869000000;5.26531e-06;0.00105503;5.75894e-06
balkon-24h-v2;8-12-2024;0:13:37;60;869000000;5.27605e-06;0.000724545;5.68185e-06
balkon-24h-v2;8-12-2024;0:14:52;60;869000000;5.32864e-06;0.000652015;5.66861e-06
balkon-24h-v2;8-12-2024;0:16:7;60;869000000;5.34449e-06;5.60032e-06;5.46799e-06
balkon-24h-v2;8-12-2024;0:17:22;60;869000000;5.33761e-06;5.61705e-06;5.44657e-06
balkon-24h-v2;8-12-2024;0:18:37;60;869000000;5.34821e-06;5.6193e-06;5.47424e-06
balkon-24h-v2;8-12-2024;0:19:52;60;869000000;5.32011e-06;0.000839345;5.75099e-06
balkon-24h-v2;8-12-2024;0:21:7;60;869000000;5.34238e-06;5.62705e-06;5.44243e-06
balkon-24h-v2;8-12-2024;0:22:22;60;869000000;5.34851e-06;0.000866073;5.79536e-06
balkon-24h-v2;8-12-2024;0:23:37;60;869000000;5.34691e-06;0.000915678;5.79498e-06
balkon-24h-v2;8-12-2024;0:24:52;60;869000000;5.34198e-06;0.000960345;5.8157e-06
balkon-24h-v2;8-12-2024;0:26:7;60;869000000;5.35754e-06;0.00062885;5.70656e-06
balkon-24h-v2;8-12-2024;0:27:22;60;869000000;5.38329e-06;0.00075314;5.74981e-06
balkon-24h-v2;8-12-2024;0:28:37;60;869000000;5.32826e-06;0.000849676;5.78958e-06
balkon-24h-v2;8-12-2024;0:29:52;60;869000000;5.38502e-06;0.000774008;5.76003e-06
